Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4
-0.009988263637149365,-19.792047400879,,479,463,42,95,35
-0.01363285503770869,-44.12476413015957,,344,305,42,151,40
-0.006947775917379674,-21.987230416451467,,603,627,59,179,79
0.006198428987397917,-41.44887759922375,,437,623,55,251,228
0.06247232379803884,-1210.4791811606758,,398,2192,156,7,508
0.053992573213662215,-419.4677626513347,,184,827,47,4,162
-0.015990646216371487,-36.70467729605295,,261,218,29,84,17
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.025899437864137103,-59.522500285468766,,199,131,22,88,11
-0.04117959368752695,-11.965628150247143,,64,29,0,0,0
-0.011624414785446808,-27.061690380162194,,185,172,22,110,37
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.004151375087330444,-27.348940347968547,,968,1077,105,320,160
0.05335504405253442,-856.3679957886676,,377,1668,149,4,285
0.00736011757038683,-32.33360666800154,,413,606,54,205,170
0.024482721993841373,-57.90979563383356,,46,101,4,1,11
-0.9999999,-80.67296455204101,,96,0,0,0,0
0.046233821248239715,-265.07985665449775,,113,421,5,3,81
0.019795558842443838,-60.9190183126988,,445,880,96,746,806
0.007495104225936623,-72.90862294436633,,584,860,62,232,284
-0.010199546656973382,-17.11000815699438,,296,285,23,45,16
-0.0003962536086131712,-31.68098404738761,,663,807,64,100,79
-0.014220036447411856,-20.628739215723805,,316,276,22,85,31
-0.0008450280345482855,-23.545275966299805,,183,220,18,91,66
-0.009623222419934047,-22.283995899320246,,285,278,18,28,15
0.004098177863495396,-28.336401006648494,,52,70,1,0,1
0.0041406597477177025,-29.770089905254995,,205,278,28,115,99
-0.01284052456546389,-19.286317695830853,,130,117,13,51,16
-0.0025979353548664834,-27.65760245677277,,169,195,25,173,94
-0.009739235703701724,-19.56587556679721,,211,205,19,83,35
0.0018867759483549964,-19.922590576063858,,237,305,27,77,55
-0.023874898593053525,-13.843039104473526,,133,92,7,10,2
0.012815916866932803,-26.430735260640823,,83,138,24,26,23
-0.012599824075926979,-18.86423494823373,,402,365,24,71,34
-0.0026499289653435032,-17.659581964901566,,215,248,23,80,43
-0.024802805938515537,-13.127898751140293,,50,33,2,7,2
0.007118941892323225,-30.72578050338557,,330,481,42,178,157
-0.031527587234659045,-15.839357839768663,,120,69,4,15,1
-0.029015841322174062,-15.36000871350248,,58,35,0,0,0
-0.021885532036095275,-14.746251318964012,,58,42,1,3,2
-0.0013892298461025557,-24.905503357126513,,746,887,80,181,106
-0.022792491980969987,-8.643031637178769,,24,17,0,2,0
-0.002505476851018985,-27.291965438118194,,432,500,40,106,79
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.060943921725818154,-179.73888405591126,,68,361,40,6,107
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.002329296971460007,-39.35773058600621,,518,673,48,208,152
-0.015933090511130798,-27.658994759710374,,161,135,17,78,21
-0.018434156994880248,-22.409766771146,,89,70,10,30,5
0.04823962409133144,-129.91115946562326,,94,368,41,3,54
-0.05725799175283116,-12.08896772712954,,119,37,0,0,0
0.10310639276870581,-2940.1141141522785,,138,2016,294,49,4068
-0.003310681586106125,-21.387296857510215,,100,113,7,27,17
-0.005071567818163983,-25.266405662966104,,764,832,66,223,120
0.058639437572499106,-621.9983612287508,,248,1246,120,5,263
0.006063220438213932,-43.579420975735175,,518,737,62,108,131
-0.0012717519679374626,-29.35164378421525,,180,214,26,52,32
0.007222911295380539,-34.40840783711773,,462,675,90,527,362
0.005509668811317726,-49.931559999687266,,510,716,47,155,166
0.06601560247132912,-853.4025929737948,,255,1529,92,8,430
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0024081877658955813,-34.639781072802236,,787,1025,91,371,258
-0.006257241203845995,-19.197899955409028,,343,363,29,91,49
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.005708197260645429,-30.676663856070732,,538,577,60,243,118
-0.6968107384807188,-6.712564045254858,,170,0,0,0,0
-0.0074347598829692645,-30.032204879417435,,872,897,59,125,86
0.0568707605303279,-1515.5950513104426,,539,2596,167,5,506
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.014041031584710283,-33.12561180190462,,389,341,35,175,59
0.02001581061344421,-103.84885642662702,,573,1139,99,588,811
-0.015931770180081416,-36.70894889343943,,285,239,29,145,41
0.009908908646372276,-118.54852531733783,,892,1391,95,339,474
-0.01188233072201679,-18.315229336688017,,544,503,39,81,29
-0.0938575769614641,-9.795702488828312,,129,16,0,0,0
0.06321521253279405,-750.2802206222404,,235,1318,78,7,352
0.007193919015730416,-33.444590666924256,,541,790,87,362,282
-0.002590330862048907,-43.10711754238284,,384,443,24,52,37
-0.0009503110440165817,-29.775859320713913,,798,959,81,252,167
0.00048785888864977516,-32.800051696702845,,804,1000,107,331,170
0.005351132008579206,-36.70479694174664,,908,1270,128,395,289
-0.01581760799293687,-16.028765890760425,,126,106,6,34,14
0.07406734395934275,-6814.004049116472,,1186,8630,530,12,3023
0.02824684541522589,-78.40818607389863,,110,266,20,191,256
0.0034125261485795843,-56.737963307921355,,1237,1651,136,538,426
0.0028939776758650877,-50.896415446806515,,360,474,29,76,61
0.0077027384679289575,-42.05554424559182,,743,1099,111,504,406
-0.0031630305154496724,-30.673561505855687,,327,372,48,214,107
-0.007898565175497474,-35.89642932191981,,377,383,52,183,65
0.0771810780102975,-3808.111515951952,,669,5246,378,14,2077
0.003119325137451592,-60.70199793816822,,927,1229,85,228,223
0.003522336530569278,-29.11565163619392,,75,100,7,58,42
-0.00949377182007145,-25.638643702617305,,386,378,42,149,51
0.047353194245875294,-544.6694354126591,,242,927,28,3,156
-0.004075791113528814,-24.28660138274673,,651,726,71,214,97
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.03650418538634933,-96.92934839981325,,101,298,25,2,28
0.04382965068275299,-253.55171074908858,,165,581,28,2,76
-0.021357530167769655,-17.580100976761532,,507,373,26,22,6
0.03465713346219499,-227.8988277825786,,136,384,8,1,49
0.0039239051553903075,-50.49598058860413,,229,309,14,55,47
0.06467171273725117,-336.7077409517585,,103,598,48,7,197
0.0029511193843586936,-43.11100323963585,,846,1117,91,348,274
0.00035296482825160954,-23.28954543680243,,105,130,16,128,66
-0.025366541469936093,-14.2396428857654,,470,314,17,24,5
-0.015780254695903807,-33.83927013044693,,722,608,55,219,66
-0.007895984400650273,-26.106757413034757,,1133,1153,83,192,105
0.04147029591312139,-414.0390522279918,,566,1883,130,283,703
0.05040178399114526,-1470.2565849576376,,588,2424,107,3,395
0.060935228121092755,-598.1890131569434,,216,1146,102,6,275
0.06115920040509994,-838.4870945049028,,252,1345,95,6,355
-0.015523830708053379,-10.066633674494243,,90,76,5,1,0
-0.008200166005687657,-46.79925631871272,,793,801,83,384,174
-0.019447476900736796,-39.14635538028224,,245,188,23,127,32
0.010955760635675372,-67.35627083623818,,569,910,70,321,367
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0331153021911628,-492.58866997609806,,393,1070,56,1,93
-0.0029234956485496705,-26.600994126796422,,683,783,69,247,145
0.005261318885021624,-58.160279766183855,,660,921,66,366,331
0.05612867972465106,-501.897666769902,,229,1083,113,5,204
-0.00535696293340329,-43.1844942459618,,253,273,47,168,66
0.05782897822701835,-654.4549782695403,,236,1163,78,5,262
0.004578426939996143,-40.64965521084271,,402,551,44,135,141
0.036924343060365857,-54.74568721853878,,43,128,22,2,16
-0.02896565760018619,-58.52399017218076,,181,111,18,76,8
-0.02792347675828364,-9.750657240804074,,132,83,4,3,0
-0.015193107131029488,-39.35363054120118,,423,361,43,123,29
0.05162830372539651,-1174.5215273529889,,528,2242,155,4,349
0.03266285869283618,-310.6244723791765,,531,1430,88,84,239
-0.004546966199246335,-36.24624022458934,,372,410,48,311,158
0.008277391317514544,-80.15700800644875,,999,1499,122,413,446
-0.0021539562173915772,-34.11646874387597,,425,496,63,361,182
-0.011658930149648573,-36.43481069101052,,236,219,6,12,9
-0.003292975724726732,-22.978429232655525,,406,461,50,162,81
0.00862394252867435,-54.905292747732,,852,1289,125,425,400
-0.009568890081227107,-47.635131434213385,,396,387,59,157,43
0.006728510281775942,-62.82234529284469,,1207,1745,185,1093,831
-0.014826692622985537,-21.871214257589056,,301,259,23,96,31
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
-0.02908088308617781,-44.370173081989726,,211,129,17,48,3
0.06784926474684048,-3256.722605262827,,746,4676,300,9,1347
0.05622556135852551,-920.303091891223,,327,1550,98,5,327
0.07969607549949932,-5974.506813107154,,737,6139,444,16,3203
0.06824837173320089,-3863.3244349290935,,809,5120,238,9,1554
0.07223721007966759,-2629.6750630874503,,497,3461,236,11,1294
0.03230362698700714,-1097.1341697548162,,705,1883,71,1,175
-0.03231159485818518,-16.875249593412445,,75,42,0,0,0
-0.01353252389899057,-23.85671365612427,,136,120,15,34,14
0.04416800796060249,-416.1914012499422,,277,983,88,2,117
0.08185026565898426,-2822.3286096261086,,438,3842,313,17,1907
-0.0548608524807792,-4.269177913159033,,35,11,0,0,0
0.05736537368251329,-938.0290107028902,,333,1623,111,5,346
0.05511242776622419,-272.6701567710523,,122,563,46,4,120
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.05770182133212051,-672.4536547198761,,212,1041,22,5,257
0.022052436101575108,-354.1981780788302,,365,762,29,1,49
0.03487838462395571,-195.79765634417492,,196,556,39,1,47
0.0001125786158204592,-27.302296896950615,,800,986,93,244,155
0.05163549030245806,-294.6465037115562,,142,603,36,4,113
-0.0045328857424177665,-33.40332393797007,,448,494,57,274,136
-0.01090526296642706,-270.3349503524112,,460,435,5,0,13
0.06031311228059684,-990.8059230185073,,362,1893,243,6,402
0.05709339693904425,-152.33204884197156,,84,406,31,5,84
0.015175755155423128,-6.9851225026652175,,7,12,1,0,1
0.03045217463747638,-56.44671964896615,,79,201,31,1,13
0.03173940958361186,-52.75327363462897,,26,68,0,1,13
0.0336949232007629,-726.564857477043,,474,1309,51,1,129
-0.0030235971712439906,-22.70003379395988,,275,314,31,130,74
-0.0042068426653107185,-32.30316661442649,,625,695,87,172,60
-0.014258999126586765,-18.36216373744871,,231,201,18,49,15
-0.013210388063086517,-32.98419007618775,,103,92,18,31,11
-0.008708035958556537,-32.961666902255004,,1359,1356,137,254,77
0.05506138104311152,-713.2791895605801,,270,1245,82,4,255
0.053820188735434225,-234.06606217704834,,95,425,8,4,97
0.05282241081829265,-1102.953878268413,,496,2167,209,4,345
0.051662410737462326,-645.0765646658479,,287,1219,86,4,212
0.045745515707733,-1125.9608348831187,,577,2127,108,3,274
0.04732659587780647,-205.75723268864203,,129,494,43,3,74
0.060602150818329814,-246.84060834121016,,115,605,113,6,135
0.05727344665277993,-1040.009314461729,,355,1726,105,5,374
0.05700708873464984,-1015.5634994176835,,380,1836,122,5,367
0.033018585425933514,-335.3766574044114,,301,817,51,1,68
0.050618608105828446,-988.513098596099,,430,1782,116,3,291
0.047267914408776014,-1330.3146166700114,,566,2165,92,3,329
0.047457150242554216,-1330.398634040928,,610,2343,114,3,333
0.07871718089241724,-2076.1656538529933,,340,2766,285,15,1334
0.030754678261806775,-147.07346252050792,,171,440,32,1,32
0.06209730550846966,-325.0576886088928,,128,698,48,6,179
-0.008385186183581982,-27.235193483070464,,594,597,37,117,74
-0.006553858877530404,-22.8175908648583,,601,631,46,133,76
0.05172865700460248,-131.78808644311906,,74,315,28,4,61
-0.021188816838484666,-61.766146359962704,,226,167,3,0,2
-0.003810750404002422,-22.349208077012346,,552,619,66,149,66
0.061507223891033316,-1682.131970179032,,475,2557,162,6,635
-0.011793673208051785,-19.602956924341676,,707,655,46,113,50
0.0033126316526309292,-48.74547156224076,,368,490,82,532,327
-0.011308941988164048,-20.884371628118334,,145,135,16,55,18
0.0009035702070299889,-26.889292777762172,,580,729,73,198,131
-0.008553820995767488,-24.963474949750676,,529,529,46,163,76
0.0005315654278865408,-40.86952127743609,,932,1161,91,220,158
-0.03652243987770137,-92.65077772340878,,178,91,18,50,0
0.0021052761673767103,-28.596859428916503,,433,560,51,85,76
0.01702026781277999,-153.15000231180025,,951,1760,139,223,460
-0.015439837109073786,-18.933324237005415,,429,364,30,63,18
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0004085030240314714,-55.44085861770678,,909,1129,80,201,196
-0.0026270079666471753,-23.62141350692633,,437,504,41,158,98
0.014037712437813914,-112.69988481784151,,1252,2157,193,1070,1111
-0.016151150511296005,-26.986073166036988,,158,131,17,64,14
-0.004589641938702504,-101.1231740766018,,392,431,83,725,358
0.07899460468408291,-5201.620914716062,,743,6085,393,15,2820
-0.0019452477923905054,-29.66084241562655,,448,525,55,304,171
-0.032872084529351746,-43.21781547210356,,351,196,18,51,3
0.04022372060401905,-1199.177920330937,,591,1909,59,2,238
-0.03641309109681233,-49.905468339362706,,117,60,10,34,1
-0.015294214437329166,-39.113492171914764,,166,141,21,123,39
0.04358170211606715,-1016.1145211716811,,490,1715,69,2,234
-0.004174085152829977,-75.1706360468383,,217,241,48,434,228
0.0008250724282682217,-21.499201866437772,,290,363,38,142,88
0.006463201612546688,-111.31456616502138,,1783,2561,209,1175,1016
0.001059539840269806,-40.568073939672225,,896,1130,105,440,304
-0.01532423285187957,-9.223905598605477,,89,75,5,0,0
-0.0006700493987481073,-40.6561395130438,,841,1018,72,248,180
0.0898833974211316,-3517.881357528963,,326,3467,323,26,2929
0.06364794433166722,-3648.469811560305,,873,4947,304,7,1289
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.0677363757437383,-1879.9239826539392,,490,3063,201,9,858
0.0679098394558532,-3560.7977751157187,,798,5009,263,9,1443
0.056422252219091154,-2028.2123099240036,,728,3468,242,5,637
0.06590936671296835,-1115.3943377928463,,313,1872,144,8,532
0.04687936596603428,-1422.79613791333,,711,2694,212,3,352
0.06449057228936753,-754.0607901853907,,262,1515,205,7,375
0.07033306037500564,-2798.5167356957904,,614,4085,265,10,1289
0.019049427022150126,-410.16948366701996,,456,886,33,0,50
0.04298877254196646,-850.0487640199011,,466,1608,94,2,201
0.08880792118163668,-1868.7590589968831,,204,2114,506,24,1726
0.062061340769509865,-1138.4010961261679,,345,1882,157,6,473
0.08950578904779188,-2695.8438805251344,,268,2825,421,25,2353
0.04814327937012123,-543.9723623779415,,298,1164,94,3,166
0.06426429893587847,-1135.5472093560159,,343,1972,138,7,511
0.037730683981921746,-16.38283315202859,,16,48,12,2,3
0.060067102016886476,-755.6372235680834,,275,1430,126,6,322
0.024143558333260613,-15.821308440117928,,6,13,0,1,4
0.06878786243002367,-3558.3807763920945,,781,5007,265,9,1484
0.008073718660795589,-45.9599506277951,,106,158,6,0,5
0.052011996034623274,-470.98330342673813,,188,805,23,4,161
0.06834926794945861,-3529.183524024199,,824,5227,385,9,1470
0.0593385753490461,-428.6913874483463,,186,950,114,6,202
0.07533475694293067,-2847.440624072346,,453,3398,245,13,1516
0.013077070958907745,-61.21708582034279,,867,1459,155,685,658
0.04603931620196152,-343.91401591374796,,209,776,49,3,107
0.07397986196827434,-2180.88017811103,,366,2657,116,12,1160
0.06894599351839646,-1220.86264177451,,322,2072,161,9,635
0.05017546701506684,-84.49959253029583,,44,180,14,3,40
0.02945136919633289,-44.61910130845742,,27,67,0,1,10
0.04181495678907158,-1453.3845407135877,,683,2292,79,2,296
-0.0029976628035390564,-41.47807806059139,,603,690,43,192,148
-0.015046241851501656,-19.981447357799713,,497,426,24,56,29
0.04245443921659042,-584.325240650336,,657,2238,132,189,623
0.06147443481711272,-2515.01067792826,,709,3813,234,6,887
0.002435250775391656,-29.025007382219723,,740,965,101,233,155
0.05154366698457431,-1156.0342853569502,,473,2004,105,4,339
-0.0014183159235180466,-27.15312462213147,,441,524,41,118,71
-0.03805717336677729,-14.484668740424432,,115,56,1,0,0
0.02025747115186538,-11.982854959704278,,15,30,3,0,2
0.010655754939941368,-54.76559300531255,,277,440,24,117,158
0.05361976809910723,-211.41368575795107,,118,525,55,4,95
-0.013143858398495738,-23.112082865426757,,209,187,14,97,36
-0.00848502670039959,-18.508928678601592,,590,592,47,81,38
-0.027100110873629228,-34.934893557055034,,200,128,15,41,3
-0.004700615849324246,-26.619714453535735,,326,358,43,205,93
-0.013157525172531912,-18.12858577743534,,481,431,30,78,29
0.03421637671780724,-211.7718126747983,,201,562,37,1,48
-0.05741959103080649,-7.059072335819983,,107,33,0,0,0
0.06391763432749428,-879.6028357745741,,274,1562,136,7,412
0.03166560426293616,-415.3032413763399,,825,2170,119,305,583
0.027445534505757315,-329.5992919285746,,706,1678,90,131,282
0.0004327364745633144,-59.813203933521294,,389,483,20,89,109
-0.0004855207217107499,-31.83503343784399,,879,1068,89,251,160
-0.021533715630748632,-35.972670654063954,,332,243,27,73,9
-0.015942487322358277,-2.1055748457352386,,1,0,0,0,0
0.01100533843542209,-46.30601316176509,,199,318,42,483,425
-0.008119176271920289,-20.895160876881665,,391,395,33,61,32
0.052078287373333726,-1657.4599832587598,,647,2777,128,4,460
0.04849106668064553,-1236.4449500972944,,599,2359,151,3,328
0.05816600663798417,-1546.8647572895154,,527,2618,183,5,537
0.00012845929985591358,-62.16236644935541,,788,972,58,283,212
0.03796898687999836,-681.2020345748414,,418,1279,48,2,139
0.042564309925328225,-356.95031246031743,,173,591,10,2,92
-0.02420029796312676,-24.621951739137295,,682,469,33,69,9
0.00018298385025145546,-40.86421247580383,,758,936,72,170,150
-0.0017877858509643433,-25.10862808447365,,829,976,91,226,131
0.012120912621365776,-96.4680804315138,,936,1540,119,497,572
0.03142300999686403,-418.81312358927215,,643,1681,116,15,139
